Instrument,Company Common Name,Date,Short-Term Debt & Current Portion of Long-Term Debt,Debt - Non-Convertible - Long-Term,Capitalized Lease Obligations - Long-Term,Current Portion of Long-Term Debt excl Capitalized Leases,Capitalized Leases - Current Portion,NAICS Sector Code,NAICS Sector Name,NAICS Subsector Code,NAICS Subsector Name,NAICS National Industry Code,NAICS National Industry Name,NAICS Industry Group Code,NAICS Industry Group Name,Country of Exchange,Exchange Name
FI0009000400,,2009-12-31T00:00:00Z,199700000.0,74900000.0,,,,,,,,,,,,,
FI0009000400,,2010-12-31T00:00:00Z,130300000.0,65100000.0,11000000.0,100000.0,1500000.0,,,,,,,,,,
FI0009000400,,2011-12-31T00:00:00Z,82500000.0,66500000.0,8900000.0,100000.0,1500000.0,,,,,,,,,,
FI0009000400,,2012-12-31T00:00:00Z,20400000.0,69300000.0,,,,,,,,,,,,,
FI0009000400,,2013-12-31T00:00:00Z,108800000.0,52600000.0,3600000.0,15200000.0,1700000.0,,,,,,,,,,
FI0009000400,,2014-12-31T00:00:00Z,128900000.0,30000000.0,1500000.0,28300000.0,900000.0,,,,,,,,,,
FI0009000400,,2015-12-31T00:00:00Z,86700000.0,181600000.0,1300000.0,900000.0,800000.0,,,,,,,,,,
FI0009000400,,2016-12-31T00:00:00Z,10900000.0,181000000.0,1400000.0,900000.0,400000.0,,,,,,,,,,
FI0009000400,,2017-12-31T00:00:00Z,48500000.0,151000000.0,400000.0,31100000.0,300000.0,,,,,,,,,,
FI0009000400,,2018-12-31T00:00:00Z,9600000.0,151100000.0,200000.0,600000.0,200000.0,,,,,,,,,,
FI0009000400,,2019-12-31T00:00:00Z,131600000.0,51400000.0,88400000.0,100000000.0,22900000.0,,,,,,,,,,
FI0009000400,,2020-12-31T00:00:00Z,83900000.0,51200000.0,71800000.0,60300000.0,22700000.0,,,,,,,,,,
FI0009000400,,2021-12-31T00:00:00Z,87000000.0,700000.0,88900000.0,50200000.0,22600000.0,,,,,,,,,,
FI0009000400,,2022-12-31T00:00:00Z,217700000.0,130400000.0,92900000.0,,22500000.0,,,,,,,,,,
FI0009003685,Repola Oy,,,,,,,11,"Agriculture, Forestry, Fishing and Hunting",115,Support Activities for Agriculture and Forestry,115310,Support Activities for Forestry,1153,Support Activities for Forestry,Finland,
FI0009000277,Tietoevry Oyj,1997-12-31T00:00:00Z,,3267218.65944,,,,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",541511,Custom Computer Programming Services,5415,Computer Systems Design and Related Services,Finland,NASDAQ HELSINKI LTD
FI0009000277,,1998-12-31T00:00:00Z,335000.0,5734000.0,,,,,,,,,,,,,
FI0009000277,,1999-12-31T00:00:00Z,444000.0,6753000.0,,,,,,,,,,,,,
FI0009000277,,2000-12-31T00:00:00Z,2272000.0,5521000.0,,,,,,,,,,,,,
FI0009000277,,2001-12-31T00:00:00Z,8000.0,4058000.0,,,,,,,,,,,,,
FI0009000277,,2002-12-31T00:00:00Z,347000.0,2185000.0,,,,,,,,,,,,,
FI0009000277,,2003-12-31T00:00:00Z,20542000.0,0.0,,,,,,,,,,,,,
FI0009000277,,2004-12-31T00:00:00Z,5200000.0,72300000.0,7500000.0,,,,,,,,,,,,
FI0009000277,,2005-12-31T00:00:00Z,145300000.0,106000000.0,22200000.0,,,,,,,,,,,,
FI0009000277,,2006-12-31T00:00:00Z,77100000.0,153600000.0,13500000.0,,,,,,,,,,,,
FI0009000277,,2007-12-31T00:00:00Z,96900000.0,150500000.0,1400000.0,,,,,,,,,,,,
FI0009000277,,2008-12-31T00:00:00Z,66700000.0,150000000.0,14500000.0,,,,,,,,,,,,
FI0009000277,,2009-12-31T00:00:00Z,38800000.0,150000000.0,9500000.0,,,,,,,,,,,,
FI0009000277,,2010-12-31T00:00:00Z,4900000.0,150900000.0,500000.0,1100000.0,3800000.0,,,,,,,,,,
FI0009000277,,2011-12-31T00:00:00Z,65700000.0,113400000.0,4500000.0,,,,,,,,,,,,
FI0009000277,,2012-12-31T00:00:00Z,116800000.0,1000000.0,3000000.0,113800000.0,3000000.0,,,,,,,,,,
FI0009000277,,2013-12-31T00:00:00Z,34500000.0,102800000.0,300000.0,30800000.0,3700000.0,,,,,,,,,,
FI0009000277,,2014-12-31T00:00:00Z,11800000.0,100800000.0,0.0,11500000.0,300000.0,,,,,,,,,,
FI0009000277,,2015-12-31T00:00:00Z,73000000.0,99500000.0,5500000.0,71800000.0,1200000.0,,,,,,,,,,
FI0009000277,,2016-12-31T00:00:00Z,68600000.0,99600000.0,4200000.0,67300000.0,1300000.0,,,,,,,,,,
FI0009000277,,2017-12-31T00:00:00Z,134600000.0,100800000.0,1700000.0,2400000.0,800000.0,,,,,,,,,,
FI0009000277,,2018-12-31T00:00:00Z,118600000.0,184700000.0,800000.0,100000000.0,800000.0,,,,,,,,,,
FI0009000277,,2019-12-31T00:00:00Z,448000000.0,591500000.0,222900000.0,351400000.0,75400000.0,,,,,,,,,,
FI0009000277,,2020-12-31T00:00:00Z,111700000.0,885900000.0,171000000.0,25900000.0,72100000.0,,,,,,,,,,
FI0009000277,,2021-12-31T00:00:00Z,94000000.0,731600000.0,144000000.0,26400000.0,62500000.0,,,,,,,,,,
FI0009002422,Outokumpu Oyj,1994-12-31T00:00:00Z,154396516.49167,755668353.59157,,49951814.15907,104444702.3326,31-33,Manufacturing,331,Primary Metal Manufacturing,331110,Iron and Steel Mills and Ferroalloy Manufacturing,3311,Iron and Steel Mills and Ferroalloy Manufacturing,Finland,NASDAQ HELSINKI LTD
FI0009002422,,1995-12-31T00:00:00Z,263045916.9858,574698144.71898,,118572488.15537,,,,,,,,,,,
FI0009002422,,1996-12-31T00:00:00Z,320061624.05626,545097069.66176,,181138396.79905,,,,,,,,,,,
FI0009002422,,1997-12-31T00:00:00Z,408528473.37501,639955060.18605,,187193162.15166,221335311.22335,,,,,,,,,,
FI0009002422,,1998-12-31T00:00:00Z,350000000.0,670000000.0,,196000000.0,154000000.0,,,,,,,,,,
FI0009002422,,1999-12-31T00:00:00Z,356000000.0,604000000.0,,194000000.0,162000000.0,,,,,,,,,,
FI0009002422,,2000-12-31T00:00:00Z,275000000.0,477000000.0,,139000000.0,136000000.0,,,,,,,,,,
FI0009002422,,2001-12-31T00:00:00Z,787000000.0,822000000.0,,592000000.0,195000000.0,,,,,,,,,,
FI0009002422,,2002-12-31T00:00:00Z,1337000000.0,1486000000.0,,595000000.0,742000000.0,,,,,,,,,,
FI0009002422,,2003-12-31T00:00:00Z,986000000.0,1777000000.0,59000000.0,,,,,,,,,,,,
FI0009002422,,2004-12-31T00:00:00Z,1104000000.0,1905000000.0,67000000.0,1098000000.0,6000000.0,,,,,,,,,,
FI0009002422,,2005-12-31T00:00:00Z,501000000.0,1555000000.0,64000000.0,496000000.0,5000000.0,,,,,,,,,,
FI0009002422,,2006-12-31T00:00:00Z,632000000.0,1229000000.0,58000000.0,627000000.0,5000000.0,,,,,,,,,,
FI0009002422,,2007-12-31T00:00:00Z,420000000.0,984000000.0,52000000.0,415000000.0,5000000.0,,,,,,,,,,
FI0009002422,,2008-12-31T00:00:00Z,501000000.0,1120000000.0,51000000.0,497000000.0,4000000.0,,,,,,,,,,
FI0009002422,,2009-12-31T00:00:00Z,647000000.0,892000000.0,105000000.0,641000000.0,6000000.0,,,,,,,,,,
FI0009002422,,2010-12-31T00:00:00Z,930000000.0,1488000000.0,,,,,,,,,,,,,
FI0009002422,,2011-12-31T00:00:00Z,998000000.0,1005000000.0,156000000.0,986000000.0,12000000.0,,,,,,,,,,
FI0009002422,,2012-12-31T00:00:00Z,718000000.0,2731000000.0,204000000.0,704000000.0,14000000.0,,,,,,,,,,
FI0009002422,,2013-12-31T00:00:00Z,893000000.0,3026000000.0,244000000.0,871000000.0,22000000.0,,,,,,,,,,
FI0009002422,,2014-12-31T00:00:00Z,569000000.0,1384000000.0,213000000.0,,31000000.0,,,,,,,,,,
FI0009002422,,2015-12-31T00:00:00Z,547000000.0,860000000.0,179000000.0,518000000.0,28000000.0,,,,,,,,,,
FI0009002422,,2016-12-31T00:00:00Z,458000000.0,678000000.0,90000000.0,393000000.0,65000000.0,,,,,,,,,,
FI0009002422,,2017-12-31T00:00:00Z,505000000.0,384000000.0,85000000.0,499000000.0,5000000.0,,,,,,,,,,
FI0009002422,,2018-12-31T00:00:00Z,511000000.0,478000000.0,82000000.0,508000000.0,3000000.0,,,,,,,,,,
FI0009002422,,2019-12-31T00:00:00Z,427000000.0,877000000.0,176000000.0,397000000.0,30000000.0,,,,,,,,,,
FI0009002422,,2020-12-31T00:00:00Z,251000000.0,871000000.0,174000000.0,233000000.0,18000000.0,,,,,,,,,,
FI0009002422,,2021-12-31T00:00:00Z,112000000.0,328000000.0,157000000.0,79000000.0,32000000.0,,,,,,,,,,
FI0009002422,,2022-12-31T00:00:00Z,141000000.0,491000000.0,,,,,,,,,,,,,
FI0009003651,Tallink Silja Oy,1998-12-31T00:00:00Z,85000000.0,435000000.0,,,,48-49,Transportation and Warehousing,483,Water Transportation,483212,Inland Water Passenger Transportation,4832,Inland Water Transportation,Finland,
FI0009003651,,1999-12-31T00:00:00Z,96000000.0,400000000.0,,,,,,,,,,,,,
FI0009003651,,2000-12-31T00:00:00Z,45000000.0,380000000.0,,,,,,,,,,,,,
FI0009003651,,2001-12-31T00:00:00Z,41000000.0,330000000.0,,,,,,,,,,,,,
FI0009003651,,2002-12-31T00:00:00Z,28000000.0,306000000.0,,,,,,,,,,,,,
FI0009003651,,2003-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2004-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2005-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2006-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2007-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2008-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2009-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2010-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2011-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2012-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2013-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2014-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2015-12-01T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2019-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2020-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009003651,,2021-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009000202,Kesko Oyj,1995-12-31T00:00:00Z,7518000.31283,47445814.05479,,,,44-45,Retail Trade,445,Food and Beverage Retailers,445110,Supermarkets and Other Grocery Retailers (except Convenience Retailers),4451,Grocery and Convenience Retailers,Finland,NASDAQ HELSINKI LTD
FI0009000202,,1996-12-31T00:00:00Z,63709586.54362,91124218.55685,,,,,,,,,,,,,
FI0009000202,,1997-12-31T00:00:00Z,56965250.69251,33250753.06144,,,,,,,,,,,,,
FI0009000202,,1998-12-31T00:00:00Z,258200000.0,114600000.0,,,,,,,,,,,,,
FI0009000202,,1999-12-31T00:00:00Z,274400000.0,69300000.0,,,,,,,,,,,,,
FI0009000202,,2000-12-31T00:00:00Z,306200000.0,64000000.0,,,,,,,,,,,,,
FI0009000202,,2001-12-31T00:00:00Z,283100000.0,70400000.0,,,,,,,,,,,,,
FI0009000202,,2002-12-31T00:00:00Z,301300000.0,130500000.0,,,,,,,,,,,,,
FI0009000202,,2003-12-31T00:00:00Z,322000000.0,103500000.0,,,,,,,,,,,,,
FI0009000202,,2004-12-31T00:00:00Z,244000000.0,286300000.0,139000000.0,,,,,,,,,,,,
FI0009000202,,2005-12-31T00:00:00Z,294400000.0,335500000.0,144000000.0,275100000.0,19300000.0,,,,,,,,,,
FI0009000202,,2006-12-31T00:00:00Z,312000000.0,167700000.0,149100000.0,,19000000.0,,,,,,,,,,
FI0009000202,,2007-12-31T00:00:00Z,311000000.0,314000000.0,,,,,,,,,,,,,
FI0009000202,,2008-12-31T00:00:00Z,293600000.0,126900000.0,70000000.0,,22600000.0,,,,,,,,,,
FI0009000202,,2009-12-31T00:00:00Z,194200000.0,193600000.0,68400000.0,,17300000.0,,,,,,,,,,
FI0009000202,,2010-12-31T00:00:00Z,242000000.0,235000000.0,,,,,,,,,,,,,
FI0009000202,,2011-12-31T00:00:00Z,26000000.0,170200000.0,40200000.0,,26000000.0,,,,,,,,,,
FI0009000202,,2012-12-31T00:00:00Z,174100000.0,450300000.0,,,,,,,,,,,,,
FI0009000202,,2013-12-31T00:00:00Z,199300000.0,355100000.0,,,,,,,,,,,,,
FI0009000202,,2014-12-31T00:00:00Z,179600000.0,319300000.0,,,,,,,,,,,,,
FI0009000202,,2015-12-31T00:00:00Z,180800000.0,258300000.0,,,,,,,,,,,,,
FI0009000202,,2016-12-31T00:00:00Z,156000000.0,358700000.0,,,,,,,,,,,,,
FI0009000202,,2017-12-31T00:00:00Z,404600000.0,129300000.0,,,,,,,,,,,,,
FI0009000202,,2018-12-31T00:00:00Z,542900000.0,177800000.0,1979600000.0,231400000.0,311500000.0,,,,,,,,,,
FI0009000202,,2019-12-31T00:00:00Z,521000000.0,477300000.0,2039000000.0,137800000.0,383200000.0,,,,,,,,,,
FI0009000202,,2020-12-31T00:00:00Z,495300000.0,408700000.0,1712300000.0,182600000.0,312700000.0,,,,,,,,,,
FI0009000202,,2021-12-31T00:00:00Z,478000000.0,206400000.0,1610700000.0,160100000.0,317900000.0,,,,,,,,,,
FI0009000202,,2022-12-31T00:00:00Z,580700000.0,245500000.0,1592000000.0,,328100000.0,,,,,,,,,,
FI0009009617,eQ Oyj,2000-12-31T00:00:00Z,,,,,,52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",523940,Portfolio Management and Investment Advice,5239,Other Financial Investment Activities,Finland,NASDAQ HELSINKI LTD
FI0009009617,,2001-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2002-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2003-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2004-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2005-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2006-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2007-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2008-12-31T00:00:00Z,3500000.0,,,,,,,,,,,,,,
FI0009009617,,2009-12-31T00:00:00Z,3000000.0,,,,,,,,,,,,,,
FI0009009617,,2010-12-31T00:00:00Z,5800000.0,,,,,,,,,,,,,,
FI0009009617,,2011-12-31T00:00:00Z,0.0,,,,,,,,,,,,,,
FI0009009617,,2012-12-31T00:00:00Z,,4000000.0,,,,,,,,,,,,,
FI0009009617,,2013-12-31T00:00:00Z,,0.0,,,,,,,,,,,,,
FI0009009617,,2014-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2015-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2016-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2017-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009009617,,2019-12-31T00:00:00Z,586000.0,,2018000.0,,586000.0,,,,,,,,,,
FI0009009617,,2020-12-31T00:00:00Z,876000.0,,1159000.0,,876000.0,,,,,,,,,,
FI0009009617,,2021-12-31T00:00:00Z,897000.0,,290000.0,,897000.0,,,,,,,,,,
FI0009009617,,2022-12-31T00:00:00Z,,,5621000.0,,,,,,,,,,,,
FI0009000939,Metso Fabrics Oy,,,,,,,31-33,Manufacturing,314,Textile Product Mills,314999,All Other Miscellaneous Textile Product Mills,3149,Other Textile Product Mills,Finland,
FI4000440664,Neles Oyj,1994-12-31T00:00:00Z,116470475.45045,434656635.93873,,74082913.28399,,31-33,Manufacturing,333,Machinery Manufacturing,333131,Mining Machinery and Equipment Manufacturing,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",Finland,
FI4000440664,,1995-12-31T00:00:00Z,86420843.19335,323422187.01488,,52787126.22336,,,,,,,,,,,
FI4000440664,,1996-12-31T00:00:00Z,62229532.79076,222512626.70858,,20350739.10184,,,,,,,,,,,
FI4000440664,,1997-12-31T00:00:00Z,62734096.57014,544928881.7353,,36833155.89507,,,,,,,,,,,
FI4000440664,,1998-12-31T00:00:00Z,165000000.0,620000000.0,,36000000.0,,,,,,,,,,,
FI4000440664,,1999-12-31T00:00:00Z,290000000.0,675000000.0,,34000000.0,,,,,,,,,,,
FI4000440664,,2000-12-31T00:00:00Z,120000000.0,635000000.0,,40000000.0,,,,,,,,,,,
FI4000440664,,2001-12-31T00:00:00Z,392000000.0,1880000000.0,26000000.0,46000000.0,3000000.0,,,,,,,,,,
FI4000440664,,2002-12-31T00:00:00Z,335000000.0,1733000000.0,,50000000.0,2000000.0,,,,,,,,,,
FI4000440664,,2003-12-31T00:00:00Z,317000000.0,1652000000.0,,17000000.0,5000000.0,,,,,,,,,,
FI4000440664,,2004-12-31T00:00:00Z,55000000.0,885000000.0,24000000.0,19000000.0,5000000.0,,,,,,,,,,
FI4000440664,,2005-12-31T00:00:00Z,199000000.0,593000000.0,22000000.0,160000000.0,4000000.0,,,,,,,,,,
FI4000440664,,2006-12-31T00:00:00Z,229000000.0,605000000.0,14000000.0,93000000.0,4000000.0,,,,,,,,,,
FI4000440664,,2007-12-31T00:00:00Z,122000000.0,700000000.0,12000000.0,22000000.0,3000000.0,,,,,,,,,,
FI4000440664,,2008-12-31T00:00:00Z,349000000.0,1089000000.0,9000000.0,101000000.0,3000000.0,,,,,,,,,,
FI4000440664,,2009-12-31T00:00:00Z,245000000.0,1334000000.0,7000000.0,173000000.0,3000000.0,,,,,,,,,,
FI4000440664,,2010-12-31T00:00:00Z,419000000.0,956000000.0,1000000.0,388000000.0,2000000.0,,,,,,,,,,
FI4000440664,,2011-12-31T00:00:00Z,273000000.0,755000000.0,0.0,209000000.0,1000000.0,,,,,,,,,,
FI4000440664,,2012-12-31T00:00:00Z,205000000.0,1086000000.0,0.0,136000000.0,1000000.0,,,,,,,,,,
FI4000440664,,2013-12-31T00:00:00Z,269000000.0,771000000.0,0.0,179000000.0,0.0,,,,,,,,,,
FI4000440664,,2014-12-31T00:00:00Z,72000000.0,791000000.0,1000000.0,1000000.0,0.0,,,,,,,,,,
FI4000440664,,2015-12-31T00:00:00Z,57000000.0,765000000.0,0.0,27000000.0,0.0,,,,,,,,,,
FI4000440664,,2016-12-31T00:00:00Z,27000000.0,767000000.0,,0.0,,,,,,,,,,,
FI4000440664,,2017-12-31T00:00:00Z,300000000.0,554000000.0,0.0,279000000.0,,,,,,,,,,,
FI4000440664,,2018-12-31T00:00:00Z,215000000.0,383000000.0,0.0,174000000.0,,,,,,,,,,,
FI4000440664,,2019-12-31T00:00:00Z,30000000.0,36000000.0,37000000.0,20000000.0,10000000.0,,,,,,,,,,
FI4000440664,,2020-12-31T00:00:00Z,27000000.0,150000000.0,41000000.0,16000000.0,11000000.0,,,,,,,,,,
FI4000440664,,2021-12-31T00:00:00Z,30000000.0,149600000.0,36000000.0,18500000.0,11500000.0,,,,,,,,,,
FI0009002026,Rautakirja Oy,,,,,,,44-45,Retail Trade,445,Food and Beverage Retailers,445110,Supermarkets and Other Grocery Retailers (except Convenience Retailers),4451,Grocery and Convenience Retailers,Finland,
FI0009003230,Finnair Oyj,1994-03-31T00:00:00Z,6498108.72677,621874353.52766,,,,48-49,Transportation and Warehousing,481,Air Transportation,481111,Scheduled Passenger Air Transportation,4811,Scheduled Air Transportation,Finland,NASDAQ HELSINKI LTD
FI0009003230,,1995-03-31T00:00:00Z,11487739.9411,505472835.12706,,,,,,,,,,,,,
FI0009003230,,1996-03-31T00:00:00Z,9183060.7848,345483229.14091,,,,,,,,,,,,,
FI0009003230,,1997-03-31T00:00:00Z,12190260.90993,234898658.36491,,,,,,,,,,,,,
FI0009003230,,1998-03-31T00:00:00Z,11975000.0,183190000.0,,,,,,,,,,,,,
FI0009003230,,1999-03-31T00:00:00Z,39200000.0,134100000.0,,,,,,,,,,,,,
FI0009003230,,1999-03-31T00:00:00Z,39200000.0,134100000.0,,,,,,,,,,,,,
FI0009003230,,2000-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009003230,,2001-12-31T00:00:00Z,103400000.0,291600000.0,123000000.0,,,,,,,,,,,,
FI0009003230,,2002-12-31T00:00:00Z,25700000.0,274300000.0,276200000.0,,,,,,,,,,,,
FI0009003230,,2003-12-31T00:00:00Z,25800000.0,227600000.0,351200000.0,,,,,,,,,,,,
FI0009003230,,2004-12-31T00:00:00Z,49300000.0,207300000.0,17900000.0,19300000.0,3600000.0,,,,,,,,,,
FI0009003230,,2005-12-31T00:00:00Z,52700000.0,196300000.0,14100000.0,22000000.0,3800000.0,,,,,,,,,,
FI0009003230,,2006-12-31T00:00:00Z,56600000.0,270800000.0,9900000.0,26300000.0,4100000.0,,,,,,,,,,
FI0009003230,,2007-12-31T00:00:00Z,54500000.0,263800000.0,5800000.0,19100000.0,4200000.0,,,,,,,,,,
FI0009003230,,2008-12-31T00:00:00Z,48500000.0,,,,,,,,,,,,,,
FI0009003230,,2009-12-31T00:00:00Z,82600000.0,541000000.0,85700000.0,11800000.0,7900000.0,,,,,,,,,,
FI0009003230,,2010-12-31T00:00:00Z,98500000.0,489900000.0,184800000.0,12700000.0,16200000.0,,,,,,,,,,
FI0009003230,,2011-12-31T00:00:00Z,229900000.0,326300000.0,173100000.0,12300000.0,16200000.0,,,,,,,,,,
FI0009003230,,2012-12-31T00:00:00Z,174200000.0,394700000.0,139800000.0,157500000.0,16700000.0,,,,,,,,,,
FI0009003230,,2013-12-31T00:00:00Z,207500000.0,385500000.0,,192700000.0,14800000.0,,,,,,,,,,
FI0009003230,,2014-12-31T00:00:00Z,89900000.0,232100000.0,105600000.0,74500000.0,15400000.0,,,,,,,,,,
FI0009003230,,2015-12-31T00:00:00Z,75200000.0,181400000.0,89600000.0,51900000.0,16200000.0,,,,,,,,,,
FI0009003230,,2016-12-31T00:00:00Z,100400000.0,499700000.0,117600000.0,70800000.0,22000000.0,,,,,,,,,,
FI0009003230,,2017-12-31T00:00:00Z,194300000.0,539900000.0,1048500000.0,,68700000.0,,,,,,,,,,
FI0009003230,,2018-12-31T00:00:00Z,225600000.0,514200000.0,1034300000.0,100500000.0,125100000.0,,,,,,,,,,
FI0009003230,,2019-12-31T00:00:00Z,183900000.0,477300000.0,913600000.0,43500000.0,140400000.0,,,,,,,,,,
FI0009003230,,2020-12-31T00:00:00Z,187100000.0,1111000000.0,880600000.0,51500000.0,135600000.0,,,,,,,,,,
FI0009003230,,2021-12-31T00:00:00Z,618600000.0,986200000.0,1204100000.0,441700000.0,176900000.0,,,,,,,,,,
FI0009002158,Uponor Oyj,1995-12-31T00:00:00Z,73851318.50925,429686514.52387,,73851318.50925,,31-33,Manufacturing,326,Plastics and Rubber Products Manufacturing,326122,Plastics Pipe and Pipe Fitting Manufacturing,3261,Plastics Product Manufacturing,Finland,NASDAQ HELSINKI LTD
FI0009002158,,1996-12-31T00:00:00Z,96926702.01977,119615253.29943,,96926702.01977,,,,,,,,,,,
FI0009002158,,1997-12-31T00:00:00Z,62128620.03488,108111199.12946,,62128620.03488,,,,,,,,,,,
FI0009002158,,1998-12-31T00:00:00Z,52000000.0,303900000.0,,52000000.0,,,,,,,,,,,
FI0009002158,,1999-12-31T00:00:00Z,68600000.0,345100000.0,,68600000.0,,,,,,,,,,,
FI0009002158,,2000-12-31T00:00:00Z,36800000.0,216100000.0,,36800000.0,,,,,,,,,,,
FI0009002158,,2001-12-31T00:00:00Z,28800000.0,164700000.0,,28800000.0,,,,,,,,,,,
FI0009002158,,2002-12-31T00:00:00Z,16400000.0,73700000.0,,16400000.0,,,,,,,,,,,
FI0009002158,,2003-12-31T00:00:00Z,1900000.0,59400000.0,,1900000.0,,,,,,,,,,,
FI0009002158,,2004-12-31T00:00:00Z,42800000.0,6900000.0,15500000.0,40700000.0,2100000.0,,,,,,,,,,
FI0009002158,,2005-12-31T00:00:00Z,4500000.0,4400000.0,15000000.0,2600000.0,1900000.0,,,,,,,,,,
FI0009002158,,2006-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009002158,,2007-12-31T00:00:00Z,76100000.0,1100000.0,13600000.0,76100000.0,,,,,,,,,,,
FI0009002158,,2008-12-31T00:00:00Z,36800000.0,64000000.0,13000000.0,36200000.0,600000.0,,,,,,,,,,
FI0009002158,,2009-12-31T00:00:00Z,17600000.0,48000000.0,12200000.0,16900000.0,700000.0,,,,,,,,,,
FI0009002158,,2010-12-31T00:00:00Z,35200000.0,32000000.0,11500000.0,34500000.0,700000.0,,,,,,,,,,
FI0009002158,,2011-12-31T00:00:00Z,2800000.0,99800000.0,10400000.0,2000000.0,800000.0,,,,,,,,,,
FI0009002158,,2012-12-31T00:00:00Z,4200000.0,99800000.0,7800000.0,1300000.0,2900000.0,,,,,,,,,,
FI0009002158,,2013-12-31T00:00:00Z,14200000.0,128800000.0,7600000.0,13500000.0,700000.0,,,,,,,,,,
FI0009002158,,2014-12-31T00:00:00Z,15900000.0,119800000.0,6500000.0,15300000.0,600000.0,,,,,,,,,,
FI0009002158,,2015-12-31T00:00:00Z,48300000.0,85300000.0,5900000.0,47600000.0,700000.0,,,,,,,,,,
FI0009002158,,2016-12-31T00:00:00Z,17600000.0,152900000.0,5300000.0,16900000.0,700000.0,,,,,,,,,,
FI0009002158,,2017-12-31T00:00:00Z,81900000.0,172200000.0,4400000.0,81100000.0,800000.0,,,,,,,,,,
FI0009002158,,2018-12-31T00:00:00Z,1700000.0,171900000.0,3700000.0,900000.0,800000.0,,,,,,,,,,
FI0009002158,,2019-12-31T00:00:00Z,11800000.0,171100000.0,32300000.0,200000.0,11600000.0,,,,,,,,,,
FI0009002158,,2020-12-31T00:00:00Z,29000000.0,101000000.0,23100000.0,100000.0,13900000.0,,,,,,,,,,
FI0009002158,,2021-12-31T00:00:00Z,12300000.0,74700000.0,32000000.0,200000.0,12100000.0,,,,,,,,,,
FI0009002158,,2022-12-31T00:00:00Z,10800000.0,103200000.0,,,,,,,,,,,,,
FI0009003420,Starckjohann Oy,,,,,,,44-45,Retail Trade,455,General Merchandise Retailers,455219,All Other General Merchandise Retailers,4552,"Warehouse Clubs, Supercenters, and Other General Merchandise Retailers",Finland,
FI0009003503,Apetit Oyj,1998-12-31T00:00:00Z,1093894.27371,17968357.12352,,,,31-33,Manufacturing,311,Food Manufacturing,311224,Soybean and Other Oilseed Processing,3112,Grain and Oilseed Milling,Finland,NASDAQ HELSINKI LTD
FI0009003503,,1999-12-31T00:00:00Z,4338743.93893,39194850.75844,,,,,,,,,,,,,
FI0009003503,,2000-12-31T00:00:00Z,22807460.14367,21023827.18354,,,,,,,,,,,,,
FI0009003503,,2001-12-31T00:00:00Z,3736000.0,19180000.0,,,,,,,,,,,,,
FI0009003503,,2002-12-31T00:00:00Z,10527000.0,55111000.0,,,,,,,,,,,,,
FI0009003503,,2003-12-31T00:00:00Z,13078000.0,41546000.0,,,,,,,,,,,,,
FI0009003503,,2004-12-31T00:00:00Z,23300000.0,23100000.0,0.0,10200000.0,100000.0,,,,,,,,,,
FI0009003503,,2005-12-31T00:00:00Z,29900000.0,15800000.0,200000.0,10800000.0,100000.0,,,,,,,,,,
